Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
2.57,-92.22882341615714,66.47260343609014
2.575,-92.35274340301982,66.54037325873618
2.58,-92.47675444517252,66.60686363903925
2.585,-92.59984679154503,66.6721541144747
2.59,-92.72307513873297,66.73755180185154
2.595,-92.84620197512791,66.80393404153986
2.6,-92.9691549570754,66.87046156424705
2.605,-93.09181967881315,66.9363120115958
2.61,-93.21456639334801,67.00338046161733
2.615,-93.3368093999846,67.0712899159651
2.62,-93.45869432376546,67.1393536297525
2.625,-93.58038418310541,67.21092129832937
2.63,-93.70199987088995,67.2839253278657
2.635,-93.8243370653904,67.35388871774995
2.64,-93.94527463362523,67.42389202473312
2.645,-94.06501959500602,67.49714437699478
2.65,-94.18506169335478,67.56848672449982
2.655,-94.47706992683686,67.69335704319333
2.66,-94.70431486556704,67.83772275023088
2.665,-94.62610248703074,67.88698266098763
2.67,-94.59683206640966,67.93446801286422
2.675,-94.62653231103582,67.97836522910922
2.68,-94.69950559242385,68.02179199528737
2.685,-94.80220588461619,68.06415921764801
2.69,-94.92537840947517,68.1062645609174
2.695,-95.06174410745248,68.1489394119899
2.7,-95.20647924754624,68.1916845681656
2.705,-95.35642281365192,68.23575726063879
2.71,-95.50900140659853,68.28024615732953
2.715,-95.6628204829083,68.32657726788699
2.72,-95.81670661622957,68.3743602708995
2.725,-95.96964444494594,68.42398993861563
2.73,-96.12112802781304,68.47620393440265
2.735,-96.2706671272264,68.53105208951374
2.74,-96.41779660467778,68.58866918389866
2.745,-96.56245244739222,68.64745307934365
2.75,-96.70427652721278,68.7082726449057
2.755,-96.84310095132207,68.77015030917894
2.76,-96.97905299100586,68.83519089673474
2.765,-97.111471247365,68.90152197784643
2.77,-97.24110623116985,68.96986102969358
2.775,-97.36684906792718,69.04181286325719
2.78,-97.48840495594277,69.1170650501697
2.785,-97.60592325760307,69.19423614804279
2.79,-97.71937622596022,69.27555604203812
2.795,-97.82843374934694,69.35974890257857
2.8,-97.93275297741549,69.4452761127079
2.805,-98.03283405965972,69.53568210151852
2.81,-98.12784925366185,69.62989623773905
2.815,-98.21783101995328,69.72704200321505
2.82,-98.3018640399537,69.82504975650505
2.825,-98.38089225803338,69.92907584090106
2.83,-98.45448839158117,70.03414099526469
2.835,-98.52281712382877,70.1423297832327
2.84,-98.58473957733847,70.25539861378378
2.845,-98.64082318965134,70.37160857550433
2.85,-98.69088018074964,70.49320654148316
2.855,-98.7362740243248,70.62228141973635
2.86,-98.77547882851064,70.75287011936716
2.865,-98.80864123762524,70.88513723073999
2.87,-98.83490684500026,71.01827693945367
2.875,-98.85489761036301,71.15381456657997
2.88,-98.86919118213133,71.28872576049152
2.885,-98.87928490339343,71.4241565471458
2.89,-98.88264932614364,71.56101593467439
2.895,-98.8801292803895,71.69773976760378
2.9,-98.87310746109574,71.8319378762812
2.905,-98.85954319010435,71.97229663185891
2.91,-98.63201560171048,72.04587364379576
2.915,-98.39714352533277,72.07047411039748
2.92,-98.45902203447226,72.16902825431922
2.925,-98.52058207886739,72.267484189901
2.93,-98.56143184216894,72.3655230492183
2.935,-98.5834204602577,72.46213034496678
2.94,-98.59248232575861,72.55816891888692
2.945,-98.59121216561908,72.65550995492399
2.95,-98.58063358399774,72.7500165439747
2.955,-98.56342149765379,72.84383485696026
2.96,-98.5400959206305,72.9372087431185
2.965,-98.51197622143007,73.02984884821713
2.97,-98.4797082697211,73.12294235429881
2.975,-98.44250951550242,73.21419442795847
2.98,-98.40149469749977,73.30497193141267
2.985,-98.35590382794439,73.39494725588207
2.99,-98.30696220072747,73.48455257423583
2.995,-98.25335122652646,73.57297458379436
3.0,-98.19639628756975,73.6605255951423
3.005,-98.13523513329673,73.74773952071253
3.01,-98.07048832815957,73.83440192756206
3.015,-98.00290284037955,73.92083066660484
3.02,-97.93203812090687,74.00611104215129
3.025,-97.85789561031773,74.09222076604085
3.03,-97.7794855376094,74.1775346848159
3.035,-97.69939933407139,74.26163197127767
3.04,-97.61699939296287,74.3440655756628
3.045,-97.53169072232478,74.42457839815029
3.05,-97.44371445785676,74.50301310335311
3.055,-97.3531307866524,74.57978757616111
3.06,-97.2596315930127,74.65288851615975
3.065,-97.16335871706985,74.72438912546008
3.07,-97.0635452150653,74.79405254932018
3.075,-96.96129051393956,74.86434732609882
3.08,-96.85587411492712,74.92921774445483
3.085,-96.74772596661121,74.99320431719714
3.09,-96.63687006274023,75.05412457586665
3.095,-96.52429463860831,75.11183104486933
3.1,-96.40944818228994,75.16776319508793
3.105,-96.29253829531629,75.21741983283734
3.11,-96.17214942580621,75.2590034021141
3.115,-96.04931500826562,75.29711870710405
3.12,-95.92357569367186,75.33207802441588
3.125,-95.79618914131505,75.36349380959786
3.13,-95.66693087272462,75.39213554327247
3.135,-95.53606367301452,75.41702764954893
3.14,-95.4019014836105,75.43595432059472
3.145,-95.26586413961628,75.45252931889591
3.15,-95.12731752021381,75.46896934018747
3.155,-94.98659239167182,75.4854226460381
3.16,-94.84467214885773,75.49655527871383
3.165,-94.70007860200504,75.50721923712736
3.17,-94.55200687218102,75.51592051461951
3.175,-94.40224183107023,75.52060610206202
3.18,-94.25086006704387,75.52045988810472
3.185,-94.09606864934474,75.51702192801503
3.19,-93.94014522412557,75.5101994495897
3.195,-93.78077104124488,75.5006910869994
3.2,-93.61858357154001,75.48952214999063
3.205,-93.453808659311,75.47553239031316
3.21,-93.28657331309702,75.45864239506979
3.215,-93.11650912364766,75.43751745905764
3.22,-92.94317393372265,75.41344521959583
3.225,-92.76597989535259,75.38503730095668
3.23,-92.58595077578023,75.35472128700393
3.235,-92.4023820267712,75.32192269360431
3.24,-92.21610887902155,75.2871414573362
3.245,-92.02614637024445,75.25054337810452
3.25,-91.83410723006008,75.21266502525394
3.255,-91.63875199891102,75.17494459217504
3.26,-91.44145155722492,75.13604096355381
3.265,-91.24212704930855,75.09710820629995
3.27,-91.0403163197337,75.0565157987709
3.275,-90.83639162155255,75.01553785589563
3.28,-90.63034456725913,74.9736591111902
3.285,-90.42418576411522,74.9307620331137
